Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
FDT02,12.6008752275239,Low Fat,0.0133155860163104,Dairy,34.98041468942282,OUT017,2007,Medium,Tier 2,Supermarket Type1,529.3038090201132
NCM06,7.497440704327635,Low Fat,0.0730802579289923,Household,153.98228544766928,OUT018,2009,Medium,Tier 3,Supermarket Type2,2625.909375068642
FDG38,8.968769587009037,Regular,0.0614817634028209,Canned,86.6216307056997,OUT049,1999,Medium,Tier 1,Supermarket Type1,1704.4483539706123
NCA17,20.603757212574745,Low Fat,0.0189035162977838,Health and Hygiene,148.794409464335,OUT046,1997,Small,Tier 1,Supermarket Type1,2684.4807315695293
FDV07,9.50130993177483,Low Fat,0.0285645755120583,Fruits and Vegetables,110.7122845747366,OUT045,2002,Medium,Tier 2,Supermarket Type1,1657.8342776618026
FDV55,12.85764826488396,Low Fat,0.054806734,Fruits and Vegetables,145.1444,OUT027,1985,Medium,Tier 3,Supermarket Type3,3918.8988
FDL15,17.869572745171777,Low Fat,0.0633834466736627,Meat,152.65738893901357,OUT049,1999,Medium,Tier 1,Supermarket Type1,1829.612175908928
FDK56,9.698117176626756,Low Fat,0.0150076838910557,Fruits and Vegetables,185.2025847322372,OUT035,2004,Small,Tier 2,Supermarket Type1,2619.270352507384
DRH23,14.657832065786252,Low Fat,0.1629359892613369,Hard Drinks,55.250346002317485,OUT013,1987,High,Tier 3,Supermarket Type1,718.3975250455247
FDP58,11.116615769371274,Low Fat,0.1358985158329934,Snack Foods,218.33617414031107,OUT045,2002,Medium,Tier 2,Supermarket Type1,2847.622898682114
FDA43,10.889136323601608,Low Fat,0.0538113661265303,Fruits and Vegetables,196.40223989763828,OUT017,2007,Medium,Tier 2,Supermarket Type1,3121.2472755703934
DRI47,14.685610030274873,Low Fat,0.0115510906840289,Hard Drinks,141.81649145708,OUT035,2004,Small,Tier 2,Supermarket Type1,1869.568549610277
FDE41,9.193141594707123,Regular,0.0757870272532706,Frozen Foods,83.36318588214836,OUT046,1997,Small,Tier 1,Supermarket Type1,1437.4476656861038
FDP51,12.85764826488396,Regular,0.1473651193431812,Meat,119.59707637574608,OUT019,1985,Small,Tier 1,Grocery Store,592.5600535059923
FDK56,9.697453578624382,Low Fat,-0.0198338724786811,Fruits and Vegetables,185.19026358639107,OUT035,2004,Small,Tier 2,Supermarket Type1,2619.2356792311343
NCR17,9.8,Low Fat,0.024378706,Health and Hygiene,114.5492,OUT035,2004,Small,Tier 2,Supermarket Type1,1274.3412
NCW29,12.85764826488396,Low Fat,0.0088888012171486,Health and Hygiene,131.82619468140226,OUT027,1985,Medium,Tier 3,Supermarket Type3,3635.292785030219
FDE34,9.199580402502896,Low Fat,0.1126233323559808,Snack Foods,183.6654259146545,OUT017,2007,Medium,Tier 2,Supermarket Type1,2362.9026483848406
NCN41,16.96457998224336,Low Fat,0.0888780200036307,Health and Hygiene,125.07314894549911,OUT010,1998,Medium,Tier 3,Grocery Store,369.5122770488894
FDA03,18.503527754598423,Regular,0.0850156343882505,Dairy,144.11734114247164,OUT046,1997,Small,Tier 1,Supermarket Type1,2187.17170396572
NCL05,19.60618060549148,Low Fat,0.0245620567782897,Health and Hygiene,45.081229936818445,OUT013,1987,High,Tier 3,Supermarket Type1,605.863977821676
FDL38,13.8,Regular,0.014762987,Canned,90.7172,OUT045,2002,Medium,Tier 2,Supermarket Type1,1338.258
NCI29,8.60332772244592,Low Fat,0.0299111930678933,Health and Hygiene,143.2137028855388,OUT046,1997,Small,Tier 1,Supermarket Type1,2127.231911037048
FDY11,6.71,Regular,0.02960641,Baking Goods,65.4142,OUT049,1999,Medium,Tier 1,Supermarket Type1,1516.0266
FDY11,6.719807880463286,Regular,0.0231575277257445,Baking Goods,65.39585868891832,OUT049,1999,Medium,Tier 1,Supermarket Type1,1516.020240074069
FDO24,11.083459040758711,Low Fat,0.17614005258254,Baking Goods,158.8529937057174,OUT046,1997,Small,Tier 1,Supermarket Type1,2693.834953025311
FDC44,15.604061694450916,Low Fat,0.1675636556239673,Fruits and Vegetables,114.87063258117418,OUT046,1997,Small,Tier 1,Supermarket Type1,2163.184023254118
FDC52,11.14844442797225,Regular,0.0072610299583192,Dairy,150.65101703570957,OUT045,2002,Medium,Tier 2,Supermarket Type1,2106.58513586908
FDK32,16.265961542272745,Regular,0.0550545938342964,Fruits and Vegetables,152.46986937628324,OUT049,1999,Medium,Tier 1,Supermarket Type1,2439.507176342728
FDU13,8.362395669365425,Low Fat,0.1869107510118026,Canned,146.55086640240737,OUT049,1999,Medium,Tier 1,Supermarket Type1,2501.4057308915826
NCR29,7.565591638495981,Low Fat,0.0502037415852608,Health and Hygiene,54.79222970915979,OUT045,2002,Medium,Tier 2,Supermarket Type1,622.5197344249216
FDV55,17.75440743550743,Low Fat,0.0522676908810415,Fruits and Vegetables,145.1283301767248,OUT046,1997,Small,Tier 1,Supermarket Type1,1886.8799225817552
FDL21,15.854203126470464,Regular,0.0112791106452641,Snack Foods,41.05056296210297,OUT035,2004,Small,Tier 2,Supermarket Type1,479.3847493862421
NCL18,18.851286051926667,Low Fat,0.1721204048940978,Household,194.60940552718407,OUT046,1997,Small,Tier 1,Supermarket Type1,2721.799134007836
FDW19,12.33559501142354,Regular,0.0760161510615909,Fruits and Vegetables,110.9771287115978,OUT010,1998,Medium,Tier 3,Grocery Store,219.69942208687075
FDD56,15.211975822338788,Regular,0.1385585237739745,Fruits and Vegetables,175.6004952481183,OUT046,1997,Small,Tier 1,Supermarket Type1,2451.474218855399
FDG26,18.850890045363307,low fat,0.0358970233742471,Canned,255.9262029523084,OUT045,2002,Medium,Tier 2,Supermarket Type1,3844.999825499376
DRI51,17.249550607259128,Low Fat,0.0386003485327356,Dairy,173.47245577557706,OUT017,2007,Medium,Tier 2,Supermarket Type1,2404.9000754508893
FDD03,13.28114263202042,Low Fat,0.096857095271114,Dairy,232.74324567632888,OUT035,2004,Small,Tier 2,Supermarket Type1,2796.3573036223484
NCA06,20.51666873459432,Low Fat,0.0010512532863737,Household,37.12732815628668,OUT018,2009,Medium,Tier 3,Supermarket Type2,842.2339033589807
FDY02,8.944909633876813,Regular,0.0924646375884051,Dairy,261.09902815281066,OUT045,2002,Medium,Tier 2,Supermarket Type1,3418.89916751722
DRG11,6.398878705144968,Low Fat,0.1212942101502598,Hard Drinks,109.16667814373882,OUT010,1998,Medium,Tier 3,Grocery Store,107.84168547860516
NCZ54,14.638543823443158,Low Fat,0.0642501604735108,Household,162.44852155158156,OUT045,2002,Medium,Tier 2,Supermarket Type1,2274.374411364756
FDF33,7.968933743386728,Low Fat,0.0286028991791316,Seafood,107.57256166922096,OUT010,1998,Medium,Tier 3,Grocery Store,431.4361732877258
FDX60,14.33694021852074,Low Fat,0.0906279240569142,Baking Goods,79.1962746850136,OUT017,2007,Medium,Tier 2,Supermarket Type1,1278.3312525272356
NCZ30,6.597670610371898,Low Fat,0.0274967044511434,Household,119.03267902644303,OUT049,1999,Medium,Tier 1,Supermarket Type1,2530.6944274505586
FDL04,12.85764826488396,Low Fat,0.1185628899059235,Frozen Foods,106.77041085590146,OUT027,1985,Medium,Tier 3,Supermarket Type3,2964.111250179564
FDL48,19.37327195281951,reg,0.0806189349532324,Baking Goods,49.20855551294631,OUT017,2007,Medium,Tier 2,Supermarket Type1,777.6374525789172
FDM51,11.798796039658038,Regular,0.0150042725263607,Meat,102.55232110340675,OUT045,2002,Medium,Tier 2,Supermarket Type1,1629.8785197257337
NCF43,8.51,Low Fat,0.052239735,Household,141.947,OUT017,2007,Medium,Tier 2,Supermarket Type1,2004.058
FDE51,5.918804153177394,Regular,0.0991739368458881,Dairy,42.82372287475824,OUT046,1997,Small,Tier 1,Supermarket Type1,669.1507606139438
FDA20,6.78,Low Fat,0.066892471,Fruits and Vegetables,186.424,OUT018,2009,Medium,Tier 3,Supermarket Type2,1304.968
FDQ31,5.76909768684282,Regular,0.0882345454393916,Fruits and Vegetables,89.8835000137581,OUT010,1998,Medium,Tier 3,Grocery Store,175.7750323799889
DRE12,4.561028927412791,Low Fat,0.0709920210609366,Soft Drinks,113.27651435541186,OUT013,1987,High,Tier 3,Supermarket Type1,1471.4203769290502
FDA07,7.55401625756619,Regular,0.0410775292188705,Fruits and Vegetables,123.92541023633729,OUT013,1987,High,Tier 3,Supermarket Type1,1102.57677468589
FDN13,12.85764826488396,Low Fat,0.266234421,Breakfast,98.5358,OUT019,1985,Small,Tier 1,Grocery Store,402.1432
FDW26,11.803042658926922,Regular,0.1043603649807123,Dairy,221.6685975455593,OUT013,1987,High,Tier 3,Supermarket Type1,3113.2819826624027
FDQ47,7.149000890585191,Regular,0.1645962605370778,Breads,35.303050332890535,OUT017,2007,Medium,Tier 2,Supermarket Type1,388.1655841646928
DRG03,14.494413587566426,Low Fat,0.0929040923935576,Dairy,155.20359851489872,OUT010,1998,Medium,Tier 3,Grocery Store,307.59455780429505
FDR60,14.301336381748383,Low Fat,0.1386419209859282,Baking Goods,76.74121392412563,OUT018,2009,Medium,Tier 3,Supermarket Type2,1312.957958112333
FDT34,9.264414140764384,Low Fat,0.1551172509307694,Snack Foods,104.2804666916946,OUT049,1999,Medium,Tier 1,Supermarket Type1,1998.7013505723944
FDV45,16.75090528380727,Low Fat,0.0403009749776445,Snack Foods,186.87014437239768,OUT013,1987,High,Tier 3,Supermarket Type1,2440.825550817247
FDT14,10.691145106482082,Regular,0.124008270022123,Dairy,121.1488519288116,OUT046,1997,Small,Tier 1,Supermarket Type1,1917.5148534982727
FDW48,18.008425082513593,Low Fat,0.0055322455165366,Baking Goods,79.07709856492454,OUT045,2002,Medium,Tier 2,Supermarket Type1,1208.422318919016
DRG27,8.906797273784205,Low Fat,-0.0006224320812924,Dairy,42.01454796525928,OUT018,2009,Medium,Tier 3,Supermarket Type2,568.5818665231762
FDQ36,7.870247938208409,Regular,0.1685637957267526,Baking Goods,37.29904510799778,OUT049,1999,Medium,Tier 1,Supermarket Type1,745.7095453610331
FDB32,20.60719241302749,Low Fat,0.0205668145213511,Fruits and Vegetables,94.47058854518912,OUT010,1998,Medium,Tier 3,Grocery Store,93.87036699596943
FDS57,15.508999594997384,LF,0.1241109625419558,Snack Foods,144.82247697900286,OUT035,2004,Small,Tier 2,Supermarket Type1,1717.769750563141
FDE23,17.589323027843413,Regular,0.0614107309781413,Starchy Foods,47.80594152607831,OUT017,2007,Medium,Tier 2,Supermarket Type1,1071.9218675541736
FDY31,5.954634919244381,Low Fat,0.0478572679136354,Fruits and Vegetables,145.3632000610292,OUT018,2009,Medium,Tier 3,Supermarket Type2,2354.238811673684
FDZ27,12.85764826488396,Low Fat,0.0017487254948204,Dairy,51.23756284706642,OUT019,1985,Small,Tier 1,Grocery Store,49.93944333769847
FDY48,13.99040826970626,Low Fat,0.0291046465913733,Baking Goods,104.34142800985012,OUT035,2004,Small,Tier 2,Supermarket Type1,1435.447653089588
FDZ16,16.83901713659239,Regular,0.2457591981651796,Frozen Foods,194.1434525546317,OUT010,1998,Medium,Tier 3,Grocery Store,1162.4787350391705
DRF27,8.930315753037702,Low Fat,0.0209476810687953,Dairy,152.32827828013754,OUT035,2004,Small,Tier 2,Supermarket Type1,2143.871636468389
NCH30,12.85764826488396,Low Fat,0.0834635702743931,Household,114.17949888371564,OUT027,1985,Medium,Tier 3,Supermarket Type3,1924.1658092645816
FDZ16,16.838370072684253,Regular,0.2911038992604766,Frozen Foods,194.1589245215264,OUT010,1998,Medium,Tier 3,Grocery Store,1162.4681734391422
FDJ08,11.116350200431947,Low Fat,0.0959454407197758,Fruits and Vegetables,191.58421135836068,OUT045,2002,Medium,Tier 2,Supermarket Type1,2101.945494413936
FDR04,7.075284534290312,Low Fat,0.0280513980760732,Frozen Foods,97.31539517487492,OUT046,1997,Small,Tier 1,Supermarket Type1,1263.6894648398516
FDX58,13.15,Low Fat,0.04376368,Snack Foods,183.095,OUT046,1997,Small,Tier 1,Supermarket Type1,1830.95
NCN05,8.23550041496178,Low Fat,0.0135150175090779,Health and Hygiene,183.80880276244665,OUT045,2002,Medium,Tier 2,Supermarket Type1,2929.53368679707
NCD42,16.52425844780565,Low Fat,0.0191443919726292,Health and Hygiene,36.34261394216026,OUT049,1999,Medium,Tier 1,Supermarket Type1,872.8642272009682
FDZ44,8.185,Low Fat,0.064824502,Fruits and Vegetables,116.0808,OUT010,1998,Medium,Tier 3,Grocery Store,234.3616
FDB37,20.23706620804192,Regular,0.0735365843271819,Baking Goods,240.3558208554208,OUT049,1999,Medium,Tier 1,Supermarket Type1,4086.004786222019
FDT28,13.306638842169807,Low Fat,0.0884447985909534,Frozen Foods,149.97845603234634,OUT013,1987,High,Tier 3,Supermarket Type1,2106.592744737139
NCM07,9.42283976695562,Low Fat,0.0279318981141823,Others,83.29092133925211,OUT013,1987,High,Tier 3,Supermarket Type1,1258.3642782599163
DRN37,9.585324825464966,low fat,0.0982787869566568,Soft Drinks,167.33935561388807,OUT035,2004,Small,Tier 2,Supermarket Type1,1838.2662223327288
FDR44,6.11,Regular,0.103080901,Fruits and Vegetables,131.2968,OUT049,1999,Medium,Tier 1,Supermarket Type1,1957.452
FDY21,15.11231133314724,Low Fat,0.1870797067442871,Snack Foods,196.54047415456063,OUT045,2002,Medium,Tier 2,Supermarket Type1,4713.870088841863
NCL18,18.84239257070325,Low Fat,0.1633067051525892,Household,192.5187049643168,OUT017,2007,Medium,Tier 2,Supermarket Type1,2916.1995556317056
FDM25,12.85764826488396,Regular,0.0456301195166241,Breakfast,174.05600034691838,OUT027,1985,Medium,Tier 3,Supermarket Type3,3866.9480320456073
NCN29,15.2,Low Fat,0.012141036,Health and Hygiene,48.7034,OUT045,2002,Medium,Tier 2,Supermarket Type1,680.4476
FDJ28,12.297144456906958,Low Fat,0.0142493491312114,Frozen Foods,193.3192920247349,OUT046,1997,Small,Tier 1,Supermarket Type1,3078.665770908403
FDT39,6.26,Regular,0.009887927,Meat,150.7366,OUT045,2002,Medium,Tier 2,Supermarket Type1,2418.1856
FDD52,18.257124862790967,Regular,0.2130526859917682,Dairy,110.16158541495132,OUT018,2009,Medium,Tier 3,Supermarket Type2,1867.560201717528
FDA11,7.75,Low Fat,0.043238822,Baking Goods,92.5436,OUT046,1997,Small,Tier 1,Supermarket Type1,1701.7848
FDH28,15.845664038130348,Regular,0.0978718762192083,Frozen Foods,37.33660595282188,OUT045,2002,Medium,Tier 2,Supermarket Type1,341.5371964776476
NCP30,20.494196924603923,Low Fat,0.0370239517915687,Household,38.975885843594966,OUT049,1999,Medium,Tier 1,Supermarket Type1,982.0466259161492
NCR29,7.540785844725393,Low Fat,0.0395935678553336,Health and Hygiene,54.798335848050414,OUT045,2002,Medium,Tier 2,Supermarket Type1,622.5315919512814
FDP24,20.595412197043707,Low Fat,0.0754877240798602,Baking Goods,121.07189299303042,OUT045,2002,Medium,Tier 2,Supermarket Type1,1696.45742061589
DRJ13,12.647064293159756,Low Fat,0.048514169768486,Soft Drinks,159.26211817393468,OUT017,2007,Medium,Tier 2,Supermarket Type1,2406.8792479906942
FDT32,18.987235132629472,Regular,0.071636233064656,Fruits and Vegetables,188.4241706288093,OUT017,2007,Medium,Tier 2,Supermarket Type1,2826.316849585878
FDC60,12.85764826488396,Regular,0.200483772881726,Baking Goods,88.84080717214867,OUT019,1985,Small,Tier 1,Grocery Store,265.6352583493581
FDR58,12.85764826488396,Low Fat,0.0304027882221117,Snack Foods,94.55213251164984,OUT027,1985,Medium,Tier 3,Supermarket Type3,2868.9141885284
DRI37,15.843864450755373,Low Fat,0.1258538655485644,Soft Drinks,58.39377695224974,OUT017,2007,Medium,Tier 2,Supermarket Type1,468.7232956594335
FDS09,8.923627551433771,Regular,0.075674681732309,Snack Foods,49.79798029821865,OUT017,2007,Medium,Tier 2,Supermarket Type1,759.0192433609122
DRG03,14.488095649362442,Low Fat,0.0535715613348039,Dairy,154.31176348867214,OUT018,2009,Medium,Tier 3,Supermarket Type2,1691.7926025502206
NCM41,16.500261703904577,Low Fat,0.0097312292322835,Health and Hygiene,93.60526350485132,OUT049,1999,Medium,Tier 1,Supermarket Type1,1584.6142886779876
FDM12,16.686805838404975,Regular,0.0698983355775378,Baking Goods,189.62927427033188,OUT017,2007,Medium,Tier 2,Supermarket Type1,2826.3457688217545
FDO32,6.351196303279408,Low Fat,0.1005703181029158,Fruits and Vegetables,47.49094125627063,OUT018,2009,Medium,Tier 3,Supermarket Type2,1071.9634914273906
NCJ29,10.597560027497366,Low Fat,0.0282736116987418,Health and Hygiene,84.71905426977196,OUT049,1999,Medium,Tier 1,Supermarket Type1,1619.230227865685
FDJ16,9.20589226937609,Low Fat,0.1437098836094199,Frozen Foods,58.62800213270942,OUT049,1999,Medium,Tier 1,Supermarket Type1,868.8568025251433
FDR48,11.650586480412528,Low Fat,0.1268864724563374,Baking Goods,151.9024996566881,OUT013,1987,High,Tier 3,Supermarket Type1,1669.8387325289536
FDY45,17.51452390618393,Low Fat,0.0378574900502103,Snack Foods,253.72748117764024,OUT017,2007,Medium,Tier 2,Supermarket Type1,3815.036866022999
NCK05,20.076439755574427,Low Fat,0.0927433790860747,Health and Hygiene,59.26883750932211,OUT046,1997,Small,Tier 1,Supermarket Type1,735.0445327405679
FDA19,7.529522150369629,Low Fat,0.092795425200167,Fruits and Vegetables,128.80368093934504,OUT010,1998,Medium,Tier 3,Grocery Store,128.5061986055107
FDL39,16.080375427020137,Regular,0.0823297184010953,Dairy,181.9463794352781,OUT017,2007,Medium,Tier 2,Supermarket Type1,5954.24821817084
FDN15,17.5,Low Fat,0.016767995,Meat,141.418,OUT045,2002,Medium,Tier 2,Supermarket Type1,1957.452
FDN56,5.461570423810508,Regular,0.0990766823276297,Fruits and Vegetables,144.97104948790303,OUT046,1997,Small,Tier 1,Supermarket Type1,2022.7244845593705
FDA56,9.199934690854525,Low Fat,0.039970569043254,Fruits and Vegetables,120.82247582863508,OUT013,1987,High,Tier 3,Supermarket Type1,2071.3104380085474
FDT43,16.35,Low Fat,0.020547951,Fruits and Vegetables,51.2324,OUT046,1997,Small,Tier 1,Supermarket Type1,571.2564
NCD42,16.488468286951424,Low Fat,0.0521059554704203,Health and Hygiene,39.33801772213321,OUT045,2002,Medium,Tier 2,Supermarket Type1,645.1641759971739
FDV27,7.97,Regular,0.04021623,Meat,90.4514,OUT017,2007,Medium,Tier 2,Supermarket Type1,1328.271
DRC49,8.67,Low Fat,0.065436581,Soft Drinks,142.9128,OUT046,1997,Small,Tier 1,Supermarket Type1,2013.3792
FDX50,20.102400637689826,Low Fat,0.0756728836494687,Dairy,108.72232610493766,OUT035,2004,Small,Tier 2,Supermarket Type1,1215.746478307118
FDU48,18.84998350603351,Low Fat,0.0904664527259684,Baking Goods,131.4199310314945,OUT010,1998,Medium,Tier 3,Grocery Store,263.6410055345943
FDY10,17.6,Low Fat,0.049167388,Snack Foods,114.9176,OUT045,2002,Medium,Tier 2,Supermarket Type1,1946.7992
FDG22,17.592266874521773,Regular,0.049551099678357,Snack Foods,35.030944117977235,OUT046,1997,Small,Tier 1,Supermarket Type1,659.1442622603151
FDV23,12.85764826488396,Low Fat,0.1064967920393385,Breads,125.7126412992409,OUT027,1985,Medium,Tier 3,Supermarket Type3,3237.1112616718583
FDV50,14.3,Low Fat,0.123070513,Dairy,121.173,OUT018,2009,Medium,Tier 3,Supermarket Type2,2093.941
FDQ34,10.842282150409144,Low Fat,0.1678766363157519,Snack Foods,107.0762259524777,OUT035,2004,Small,Tier 2,Supermarket Type1,741.0248579882033
FDA51,8.05,Regular,0.164679597,Dairy,112.1518,OUT046,1997,Small,Tier 1,Supermarket Type1,1252.3698
FDU57,12.85764826488396,Regular,0.075526403306342,Snack Foods,149.88995542088344,OUT027,1985,Medium,Tier 3,Supermarket Type3,3611.30231049886
NCQ06,12.85764826488396,Low Fat,0.0552128231636656,Household,253.592279013979,OUT027,1985,Medium,Tier 3,Supermarket Type3,6630.033269222732
DRJ23,18.33301569717549,Low Fat,0.0662984572164464,Hard Drinks,190.298146525744,OUT010,1998,Medium,Tier 3,Grocery Store,378.1551815923536
FDC50,15.866720683027731,Low Fat,0.0003825483977897,Canned,96.39280481614952,OUT035,2004,Small,Tier 2,Supermarket Type1,1237.7195501827134
NCJ18,12.85764826488396,Low Fat,0.1811609740972871,Household,116.615122847187,OUT027,1985,Medium,Tier 3,Supermarket Type3,3199.845498346413
FDD23,9.488328113487162,Regular,0.0652918491770145,Starchy Foods,187.8046473909551,OUT035,2004,Small,Tier 2,Supermarket Type1,2057.990920186244
FDY19,19.744428262021213,Low Fat,0.0297898516578405,Fruits and Vegetables,119.82844210898745,OUT018,2009,Medium,Tier 3,Supermarket Type2,2239.0831211021605
FDP10,18.99367321324972,Low Fat,0.1204119576906854,Snack Foods,106.55826551004752,OUT045,2002,Medium,Tier 2,Supermarket Type1,1482.0581402664927
NCC19,6.581606702000599,Low Fat,0.0804269331669848,Household,191.47511854695327,OUT046,1997,Small,Tier 1,Supermarket Type1,5020.113088948404
DRJ24,11.810192977872466,Low Fat,0.1168299606414386,Soft Drinks,185.19519592374715,OUT017,2007,Medium,Tier 2,Supermarket Type1,2591.2773513486723
